MAINT01	2018-01-14 18:00:04.547	1522	Success
MAINT01	2018-01-13 18:00:06.593	3012	Success
MAINT01	2018-01-12 18:00:03.577	1175	Success
MAINT01	2018-01-11 18:00:04.383	712	Success
MAINT01	2018-01-10 18:00:05.330	867	Success
MAINT01	2018-01-09 18:00:05.607	401	Success
MAINT01	2018-01-08 18:00:02.590	824	Success
MAINT01	2018-01-07 18:00:04.497	1569	Success
MAINT01	2018-01-06 18:00:01.020	2440	Success
MAINT01	2018-01-05 18:00:01.890	1083	Success
MAINT01	2018-01-04 18:00:06.190	1630	Success
MAINT01	2018-01-03 18:00:03.093	468	Success
MAINT01	2018-01-02 18:00:06.667	1041	Success
MAINT01	2018-01-01 18:00:05.720	362	Success
MAINT01	2017-12-31 18:00:06.117	856	Success
MAINT01	2017-12-30 18:00:04.037	1767	Success
MAINT01	2017-12-29 18:00:03.810	1189	Success
MAINT01	2017-12-28 18:00:04.180	951	Success
MAINT01	2017-12-27 18:00:07.207	234	Success
MAINT01	2017-12-26 18:00:06.877	1230	Success
MAINT01	2017-12-25 18:00:05.963	37	Success
MAINT01	2017-12-24 18:00:03.137	1168	Success
MAINT01	2017-12-23 18:00:01.670	1466	Success
MAINT01	2017-12-22 18:00:04.520	804	Success
MAINT01	2017-12-21 18:00:05.637	663	Success
MAINT01	2017-12-20 18:00:06.190	1005	Success
MAINT01	2017-12-19 18:00:01.160	1021	Success
MAINT01	2017-12-18 18:00:04.820	595	Success
MAINT01	2017-12-17 18:00:04.860	81	Success
MAINT01	2017-12-16 18:00:06.293	1615	Success
MAINT01	2017-12-15 18:00:02.910	756	Success
MAINT01	2017-12-14 18:00:04.517	1409	Success
MAINT01	2017-12-13 18:00:06.113	274	Success
MAINT01	2017-12-12 18:00:01.790	941	Success
MAINT01	2017-12-11 18:00:04.297	627	Success
MAINT01	2017-12-10 18:00:04.253	1369	Success
MAINT01	2017-12-09 18:00:03.793	1603	Success
MAINT01	2017-12-08 18:00:06.470	546	Success
MAINT01	2017-12-07 18:00:06.780	690	Success
MAINT01	2017-12-06 18:00:03.960	413	Success
MAINT01	2017-12-05 18:00:04.047	883	Success
MAINT01	2017-12-04 18:00:06.633	244	Success
MAINT01	2017-12-03 18:00:05.763	431	Success
MAINT01	2017-12-02 18:00:03.867	1540	Success
MAINT01	2017-12-01 18:00:05.940	518	Success
MAINT01	2017-11-30 18:00:06.453	1493	Success
MAINT01	2017-11-29 18:00:04.950	475	Success
MAINT01	2017-11-28 18:00:05.353	1125	Success
MAINT01	2017-11-27 18:00:06.960	879	Success
MAINT01	2017-11-26 18:00:06.487	50	Success
MAINT01	2017-11-25 18:00:05.970	1926	Success
MAINT01	2017-11-24 18:00:07.687	343	Success
MAINT01	2017-11-23 18:00:03.527	1253	Success
MAINT01	2017-11-22 18:00:06.497	374	Success
MAINT01	2017-11-21 18:00:06.800	1292	Success
MAINT01	2017-11-20 18:00:06.917	518	Success
MAINT01	2017-11-19 18:00:06.040	873	Success
MAINT01	2017-11-18 18:00:06.913	1140	Success
MAINT01	2017-11-17 18:00:03.047	331	Success
MAINT01	2017-11-16 18:00:04.463	258	Success
MAINT01	2017-11-15 18:00:05.903	1255	Success
MAINT01	2017-11-14 18:00:01.900	284	Success
MAINT01	2017-11-13 18:00:05.560	1390	Success
MAINT01	2017-11-12 18:00:04.580	315	Success
